Date,Open,High,Low,Close,Adjusted_close,Volume
1995-03-02,5.7713,5.7713,5.6911,5.7713,5.7713,972848
1995-03-06,5.6911,5.8514,5.6911,5.6911,5.6911,291430
1995-03-07,5.6109,5.6911,5.5308,5.6109,5.6109,447375
1995-03-08,5.6109,5.6109,5.3705,5.6109,5.6109,1446297
1995-03-09,5.5308,5.6109,5.4506,5.5308,5.5308,2017306
1995-03-10,4.9697,5.3705,4.9697,4.9697,4.9697,1210009
1995-03-14,4.8895,5.0499,4.8094,4.8895,4.8895,2362880
1995-03-15,5.0499,5.0499,4.9697,5.0499,5.0499,2010444
1995-03-16,5.13,5.2102,5.0499,5.13,5.13,3896133
1995-03-20,4.9697,5.2102,4.8895,4.9697,4.9697,3700391
1995-03-22,4.8094,4.8895,4.8094,4.8094,4.8094,1533252
1995-03-23,4.8895,4.8895,4.8094,4.8895,4.8895,1250056
1995-03-24,4.8895,4.8895,4.8094,4.8895,4.8895,1351109
1995-03-28,5.13,5.13,4.8094,5.13,5.13,3078980
1995-03-29,5.2903,5.5308,5.13,5.2903,5.2903,3746426
1995-03-30,5.6109,5.6911,5.4506,5.6109,5.6109,6538342
1995-03-31,5.6109,5.6109,5.5308,5.6109,5.6109,3918090
1995-04-03,5.4506,5.4506,5.3705,5.4506,5.4506,3359183
1995-04-04,5.8514,5.9316,5.3705,5.8514,5.8514,5464691
1995-04-05,5.7713,5.8514,5.7713,5.7713,5.7713,897371
1995-04-07,6.3324,6.4125,6.0919,6.3324,6.3324,5157666
1995-04-10,6.4125,6.4125,6.172,6.4125,6.4125,5082563
1995-04-11,6.4125,6.4927,6.3324,6.4125,6.4125,551172
1995-04-12,6.4927,6.4927,6.4125,6.4927,6.4927,4295851
1995-04-18,6.2522,6.4125,6.2522,6.2522,6.2522,3387128
1995-04-19,6.2522,6.2522,5.9316,6.2522,6.2522,4688334
1995-04-21,6.4125,6.4927,6.3324,6.4125,6.4125,6872189
1995-04-24,6.4125,6.4927,6.2522,6.4125,6.4125,2613765
1995-04-25,6.4125,6.4125,6.2522,6.4125,6.4125,3085468
1995-04-26,6.4125,6.4125,6.2522,6.4125,6.4125,1642040
1995-04-27,6.3324,6.4125,6.3324,6.3324,6.3324,724833
1995-04-28,6.5728,6.5728,6.3324,6.5728,6.5728,1950562
1995-05-02,6.2522,6.4927,6.2522,6.2522,6.2522,491539
1995-05-03,6.4125,6.4927,6.2522,6.4125,6.4125,2871137
1995-05-04,6.8133,6.8133,6.4125,6.8133,6.8133,5964838
1995-05-05,6.653,6.8133,6.5728,6.653,6.653,3272602
1995-05-15,7.2942,7.2942,7.0538,7.2942,7.2942,1645283
1995-05-16,7.5347,7.5347,7.2942,7.5347,7.5347,1920994
1995-05-17,7.4545,7.5347,7.3744,7.4545,7.4545,211836
1995-05-18,7.0538,7.6149,7.0538,7.0538,7.0538,4202659
1995-05-22,6.9736,6.9736,6.8133,6.9736,6.9736,4895429
1995-05-26,6.8133,6.8935,6.8133,6.8133,6.8133,1599373
1995-05-29,6.653,6.8133,6.653,6.653,6.653,1061051
1995-05-30,6.7331,6.7331,6.5728,6.7331,6.7331,1369697
1995-05-31,6.7331,6.8133,6.7331,6.7331,6.7331,2570974
1995-06-05,6.8935,6.9736,6.8133,6.8935,6.8935,533956
1995-06-06,6.7331,6.9736,6.653,6.7331,6.7331,2598046
1995-06-13,6.4125,6.4125,6.172,6.4125,6.4125,4923375
1995-06-14,6.4125,6.5728,6.3324,6.4125,6.4125,5189854
1995-06-19,6.3324,6.4125,6.3324,6.3324,6.3324,485301
1995-06-20,6.2522,6.3324,6.2522,6.2522,6.2522,958252
1995-06-26,6.172,6.2522,6.172,6.172,6.172,1921244
1995-06-27,5.9316,6.0919,5.9316,5.9316,5.9316,580116
1995-06-28,5.7713,5.9316,5.7713,5.7713,5.7713,2355395
1995-06-29,6.0919,6.0919,5.8514,6.0919,6.0919,3070247
1995-07-03,5.8514,5.9316,5.8514,5.8514,5.8514,1192668
1995-07-04,6.0117,6.0117,5.8514,6.0117,6.0117,1427210
1995-07-05,6.2522,6.2522,6.0117,6.2522,6.2522,2310483
1995-07-07,6.8935,6.8935,6.5728,6.8935,6.8935,4629699
1995-07-17,6.7331,6.7331,6.653,6.7331,6.7331,390487
1995-09-12,6.172,6.172,6.0919,6.172,6.172,1787755
1995-09-13,6.2522,6.2522,6.2522,6.2522,6.2522,617543
1995-09-14,6.4125,6.4125,6.2522,6.4125,6.4125,2314226
1995-09-15,6.4125,6.4125,6.4125,6.4125,6.4125,2055980
1995-09-18,6.4125,6.5728,6.4125,6.4125,6.4125,1787755
1995-09-19,6.4927,6.4927,6.4125,6.4927,6.4927,153450
1995-09-22,6.2522,6.4927,6.2522,6.2522,6.2522,2047248
1995-09-25,6.2522,6.3324,6.2522,6.2522,6.2522,1107834
1995-09-26,6.0919,6.2522,6.0919,6.0919,6.0919,536451
1995-09-27,6.3324,6.3324,6.2522,6.3324,6.3324,988068
1995-09-28,6.2522,6.2522,6.2522,6.2522,6.2522,224561
1995-09-29,6.172,6.3324,6.172,6.172,6.172,546432
1995-10-02,6.2522,6.3324,6.2522,6.2522,6.2522,218323
1995-10-03,6.0919,6.172,6.0919,6.0919,6.0919,989316
1995-10-04,6.0117,6.0919,5.9316,6.0117,6.0117,1543233
1995-10-05,6.0117,6.0919,5.9316,6.0117,6.0117,673683
1995-10-06,6.0117,6.0117,6.0117,6.0117,6.0117,1010524
1995-10-09,6.0919,6.0919,6.0117,6.0919,6.0919,3323502
1995-10-10,6.0919,6.0919,5.9316,6.0919,6.0919,784716
1995-10-11,6.0919,6.0919,6.0117,6.0919,6.0919,1515787
1995-10-12,6.0117,6.0919,6.0117,6.0117,6.0117,3136368
1995-10-13,6.0919,6.172,6.0117,6.0919,6.0919,5045136
1995-10-16,6.0919,6.172,6.0919,6.0919,6.0919,1415982
1995-10-17,6.172,6.2522,6.0919,6.172,6.172,2451457
1995-10-18,6.2522,6.2522,6.2522,6.2522,6.2522,723585
1995-10-19,6.2522,6.2522,6.2522,6.2522,6.2522,778478
1995-10-20,6.2522,6.2522,6.172,6.2522,6.2522,1306196
1995-10-24,6.0919,6.0919,6.0919,6.0919,6.0919,269473
1995-10-25,6.0919,6.0919,6.0117,6.0919,6.0919,2082179
1995-10-26,6.0117,6.0919,6.0117,6.0117,6.0117,2113368
1995-10-27,6.0117,6.0117,5.9316,6.0117,6.0117,425418
1995-10-30,5.8514,5.9316,5.8514,5.8514,5.8514,1082883
1995-10-31,5.8514,5.9316,5.8514,5.8514,5.8514,694891
1995-11-02,5.9316,6.0117,5.9316,5.9316,5.9316,4027127
1995-11-06,5.9316,5.9316,5.9316,5.9316,5.9316,661207
1995-11-07,5.9316,5.9316,5.9316,5.9316,5.9316,338089
1995-11-08,6.0117,6.0117,6.0117,6.0117,6.0117,766002
1995-11-09,6.0117,6.0919,6.0117,6.0117,6.0117,808419
1995-11-10,5.8514,6.0117,5.7713,5.8514,5.8514,2546272
1995-11-13,5.6911,5.6911,5.6109,5.6911,5.6911,565145
1995-11-14,5.5308,5.6911,5.5308,5.5308,5.5308,1215124
1995-11-15,5.6911,5.6911,5.5308,5.6911,5.6911,689901
1995-11-16,5.6109,5.6911,5.6109,5.6109,5.6109,119766
1995-11-17,5.5308,5.6109,5.5308,5.5308,5.5308,470330
1995-11-20,5.2102,5.5308,5.2102,5.2102,5.2102,2001088
1995-11-21,5.3705,5.4506,5.0499,5.3705,5.3705,4781901
1995-11-22,5.6109,5.6109,5.5308,5.6109,5.6109,2537539
1995-11-23,5.4506,5.6109,5.4506,5.4506,5.4506,2734654
1995-11-24,5.5308,5.6109,5.5308,5.5308,5.5308,2898084
1995-11-27,5.6109,5.7713,5.6109,5.6109,5.6109,2501360
1995-11-28,5.6911,5.6911,5.6109,5.6911,5.6911,1448418
1995-11-29,5.7713,5.7713,5.6911,5.7713,5.7713,1243818
1995-12-01,5.6911,5.7713,5.6911,5.6911,5.6911,1588145
1995-12-04,5.9316,6.0919,5.7713,5.9316,5.9316,2431496
1995-12-05,5.8514,5.9316,5.8514,5.8514,5.8514,2614888
1995-12-06,5.6911,5.9316,5.6911,5.6911,5.6911,4356483
1995-12-07,5.6911,5.7713,5.6911,5.6911,5.6911,2930521
1995-12-08,5.5308,5.6911,5.5308,5.5308,5.5308,2493874
1995-12-11,5.6109,5.6911,5.6109,5.6109,5.6109,1502063
1995-12-12,5.5308,5.6109,5.5308,5.5308,5.5308,606315
1995-12-13,5.4506,5.6109,5.4506,5.4506,5.4506,618790
1995-12-14,5.3705,5.5308,5.3705,5.3705,5.3705,860817
1995-12-15,5.3705,5.3705,5.3705,5.3705,5.3705,1744090
1995-12-18,5.13,5.3705,5.13,5.13,5.13,1407249
1995-12-19,5.13,5.13,5.0499,5.13,5.13,1625572
1995-12-20,5.2903,5.2903,5.13,5.2903,5.2903,3470715
1995-12-21,5.4506,5.5308,5.3705,5.4506,5.4506,4998977
1995-12-22,5.6109,5.6109,5.4506,5.6109,5.6109,1906273
1995-12-26,5.3705,5.4506,5.3705,5.3705,5.3705,215828
1995-12-27,5.3705,5.4506,5.3705,5.3705,5.3705,1178945
1995-12-28,5.6109,5.6109,5.4506,5.6109,5.6109,2268066
1995-12-29,5.7713,5.8514,5.6109,5.7713,5.7713,3889895
1996-01-02,5.6109,5.6109,5.6109,5.6109,5.6109,27446
1996-01-03,5.6109,5.6911,5.6109,5.6109,5.6109,1706539
1996-01-04,6.0919,6.0919,5.7713,6.0919,6.0919,6902755
1996-01-05,5.9316,6.0117,5.8514,5.9316,5.9316,2300502
1996-01-08,5.7713,5.9316,5.7713,5.7713,5.7713,2098398
1996-01-09,5.6911,5.8514,5.5308,5.6911,5.6911,3985957
1996-01-10,5.7713,5.7713,5.6109,5.7713,5.7713,1848885
1996-01-11,5.8514,5.8514,5.6911,5.8514,5.8514,1013019
1996-01-12,6.0919,6.172,5.9316,6.0919,6.0919,2269313
1996-01-15,6.4927,6.4927,6.2522,6.4927,6.4927,3997185
1996-01-16,6.8133,6.8935,6.4927,6.8133,6.8133,11224306
1996-01-17,6.8935,6.8935,6.7331,6.8935,6.8935,6558428
1996-01-18,6.8935,6.8935,6.7331,6.8935,6.8935,5507982
1996-01-19,7.0538,7.0538,6.8133,7.0538,7.0538,5189854
1996-01-22,7.3744,7.3744,7.1339,7.3744,7.3744,4727008
1996-01-23,7.2942,7.4545,7.1339,7.2942,7.2942,5657689
1996-01-24,7.2141,7.2141,7.1339,7.2141,7.2141,3825022
1996-01-25,7.3744,7.3744,7.2141,7.3744,7.3744,2926778
1996-01-26,7.2942,7.2942,7.2141,7.2942,7.2942,1415982
1996-01-29,7.2141,7.2942,7.2141,7.2141,7.2141,4120694
1996-01-30,7.3744,7.3744,7.1339,7.3744,7.3744,1463389
1996-01-31,7.4545,7.4545,7.3744,7.4545,7.4545,1594383
1996-02-01,7.4545,7.4545,7.4545,7.4545,7.4545,3959758
1996-02-02,7.2141,7.3744,7.2141,7.2141,7.2141,3231183
1996-02-05,7.3744,7.3744,7.2141,7.3744,7.3744,3093951
1996-02-06,7.3744,7.3744,7.2141,7.3744,7.3744,2289274
1996-02-07,7.4545,7.5347,7.3744,7.4545,7.4545,3728960
1996-02-08,7.3744,7.3744,7.2141,7.3744,7.3744,590096
1996-02-09,7.4545,7.4545,7.2942,7.4545,7.4545,4638432
1996-02-12,7.3744,7.4545,7.2141,7.3744,7.3744,586354
1996-02-13,7.6149,7.6149,7.2942,7.6149,7.6149,3383385
1996-02-14,7.9355,7.9355,7.6149,7.9355,7.9355,2465180
1996-02-15,7.9355,7.9355,7.7752,7.9355,7.9355,2708455
1996-02-16,7.7752,7.9355,7.7752,7.7752,7.7752,1837657
1996-02-19,7.695,7.8553,7.6149,7.695,7.695,271968
1996-02-20,7.695,7.695,7.6149,7.695,7.695,316880
1996-02-21,7.6149,7.695,7.6149,7.6149,7.6149,1534500
1996-02-22,7.6149,7.6149,7.6149,7.6149,7.6149,112280
1996-02-23,7.9355,8.0156,7.8553,7.9355,7.9355,3883657
1996-02-26,7.695,7.9355,7.695,7.695,7.695,3249896
1996-02-27,7.695,7.695,7.6149,7.695,7.695,4679601
1996-02-28,7.695,7.7752,7.695,7.695,7.695,1268769
1996-02-29,7.6149,7.695,7.4545,7.6149,7.6149,3423307
1996-03-01,7.7752,7.7752,7.6149,7.7752,7.7752,5530438
1996-03-04,7.695,7.7752,7.6149,7.695,7.695,1635552
1996-03-05,7.695,7.695,7.695,7.695,7.695,294424
1996-03-06,8.216,8.216,7.7752,8.216,8.216,3268610
1996-03-07,8.216,8.216,8.0156,8.216,8.216,2221033
1996-03-08,7.8553,8.0156,7.8553,7.8553,7.8553,6681936
1996-03-11,7.695,7.695,7.5347,7.695,7.695,1201401
1996-03-12,7.4545,7.7752,7.4545,7.4545,7.4545,1352356
1996-03-13,7.3744,7.4545,7.2141,7.3744,7.3744,3650363
1996-03-14,7.3744,7.3744,7.2942,7.3744,7.3744,1565689
1996-03-15,7.6149,7.6149,7.4545,7.6149,7.6149,807172
1996-03-18,7.6149,7.695,7.6149,7.6149,7.6149,825885
1996-03-19,7.6149,7.7752,7.6149,7.6149,7.6149,4504693
1996-03-20,7.6149,7.695,7.6149,7.6149,7.6149,2463933
1996-03-21,7.6149,7.695,7.6149,7.6149,7.6149,3016602
1996-03-22,7.695,7.695,7.5347,7.695,7.695,679921
1996-03-25,7.7752,7.7752,7.695,7.7752,7.7752,632513
1996-03-26,7.6149,7.695,7.6149,7.6149,7.6149,1784012
1996-03-27,7.1339,7.2141,7.1339,7.1339,7.1339,874540
1996-03-28,7.2141,7.2141,7.1339,7.2141,7.2141,945651
1996-03-29,7.2942,7.2942,7.2141,7.2942,7.2942,122261
1996-04-01,7.4545,7.4545,7.3744,7.4545,7.4545,1165222
1996-04-02,7.6149,7.6149,7.5347,7.6149,7.6149,309395
1996-04-03,7.695,7.7752,7.6149,7.695,7.695,1729119
1996-04-10,7.7752,7.7752,7.695,7.7752,7.7752,6708135
1996-04-11,7.8553,7.8553,7.695,7.8553,7.8553,5705096
1996-04-12,7.6149,7.7752,7.5347,7.6149,7.6149,950641
1996-04-15,7.9355,7.9355,7.695,7.9355,7.9355,1964908
1996-04-16,7.8553,7.8553,7.7752,7.8553,7.8553,414190
1996-04-17,7.7752,7.8553,7.695,7.7752,7.7752,268226
1996-04-18,7.695,7.7752,7.6149,7.695,7.695,496529
1996-04-19,7.695,7.695,7.6149,7.695,7.695,605067
1996-04-22,7.7752,7.8553,7.695,7.7752,7.7752,981830
1996-04-23,7.695,7.7752,7.6149,7.695,7.695,1569432
1996-04-24,7.695,7.7752,7.695,7.695,7.695,853332
1996-04-25,8.4164,8.4164,7.7752,8.4164,8.4164,8589457
1996-04-26,8.6168,9.0176,8.4164,8.6168,8.6168,6895145
1996-04-29,8.6168,9.218,8.6168,8.6168,8.6168,8420413
1996-04-30,8.6168,8.8172,8.6168,8.6168,8.6168,3226567
1996-05-02,8.4164,8.8172,8.4164,8.4164,8.4164,1657010
1996-05-03,8.216,8.4164,8.216,8.216,8.216,2006078
1996-05-07,8.8172,8.8172,8.216,8.8172,8.8172,1596504
1996-05-08,9.0176,9.218,8.8172,9.0176,9.0176,2755737
1996-05-09,8.6168,9.0176,8.6168,8.6168,8.6168,1894671
1996-05-10,8.8172,8.8172,8.6168,8.8172,8.8172,1058680
1996-05-13,8.8172,8.8172,8.6168,8.8172,8.8172,537699
1996-05-14,8.4164,8.8172,8.4164,8.4164,8.4164,723461
1996-05-15,8.6168,8.6168,8.4164,8.6168,8.6168,1577291
1996-05-16,8.4164,8.6168,8.4164,8.4164,8.4164,483804
1996-05-17,8.6168,8.6168,8.4164,8.6168,8.6168,1264154
1996-05-20,8.6168,8.8172,8.4164,8.6168,8.6168,1006906
1996-05-21,8.4164,8.6168,8.4164,8.4164,8.4164,461598
1996-05-22,8.216,8.4164,8.216,8.216,8.216,1787755
1996-05-23,8.216,8.4164,8.216,8.216,8.216,2461687
1996-05-24,8.4164,8.4164,8.216,8.4164,8.4164,386744
1996-05-27,8.4164,8.4164,8.216,8.4164,8.4164,807172
1996-05-28,8.4164,8.4164,8.4164,8.4164,8.4164,552545
1996-05-29,8.6168,8.6168,8.4164,8.6168,8.6168,1025994
1996-05-30,8.4164,8.6168,8.4164,8.4164,8.4164,1859240
1996-05-31,8.4164,8.4164,8.216,8.4164,8.4164,1235460
1996-06-03,8.216,8.4164,8.216,8.216,8.216,310767
1996-06-04,8.4164,8.4164,8.216,8.4164,8.4164,965612
1996-06-05,8.216,8.216,8.216,8.216,8.216,782595
1996-06-06,8.0156,8.216,8.0156,8.0156,8.0156,1153121
1996-06-07,7.7752,7.9355,7.7752,7.7752,7.7752,2411535
1996-06-10,7.7752,7.9355,7.7752,7.7752,7.7752,1515787
1996-06-11,7.695,7.8553,7.695,7.695,7.695,173411
1996-06-13,7.695,7.695,7.5347,7.695,7.695,1052941
1996-06-14,7.5347,7.5347,7.4545,7.5347,7.5347,663702
1996-06-17,7.2942,7.4545,7.2942,7.2942,7.2942,44912
1996-06-18,7.4545,7.6149,7.3744,7.4545,7.4545,507757
1996-06-19,7.4545,7.4545,7.4545,7.4545,7.4545,615048
1996-06-20,7.3744,7.5347,7.3744,7.3744,7.3744,641246
1996-06-21,7.4545,7.4545,7.3744,7.4545,7.4545,697387
1996-06-24,7.4545,7.4545,7.3744,7.4545,7.4545,419180
1996-06-25,7.4545,7.4545,7.4545,7.4545,7.4545,67368
1996-06-26,7.5347,7.5347,7.4545,7.5347,7.5347,948146
1996-06-27,7.5347,7.5347,7.4545,7.5347,7.5347,1137776
1996-06-28,7.8553,7.8553,7.6149,7.8553,7.8553,1838905
1996-07-01,8.0156,8.216,7.8553,8.0156,8.0156,4000928
1996-07-02,8.0156,8.0156,8.0156,8.0156,8.0156,2295512
1996-07-03,8.216,8.216,7.9355,8.216,8.216,931928
1996-07-05,8.0156,8.0156,8.0156,8.0156,8.0156,313138
1996-07-08,7.9355,8.0156,7.695,7.9355,7.9355,3443268
1996-07-09,7.9355,7.9355,7.9355,7.9355,7.9355,329356
1996-07-10,7.9355,8.0156,7.9355,7.9355,7.9355,754774
1996-07-11,7.7752,7.9355,7.7752,7.7752,7.7752,2622373
1996-07-12,7.6149,7.7752,7.5347,7.6149,7.6149,111033
1996-07-15,7.695,7.695,7.6149,7.695,7.695,66121
1996-07-16,7.4545,7.4545,7.3744,7.4545,7.4545,845846
1996-07-17,7.4545,7.4545,7.2942,7.4545,7.4545,973098
1996-07-18,7.5347,7.5347,7.3744,7.5347,7.5347,971850
1996-07-19,7.695,7.8553,7.6149,7.695,7.695,3591728
1996-07-22,7.4545,7.4545,7.4545,7.4545,7.4545,124756
1996-07-23,7.4545,7.4545,7.3744,7.4545,7.4545,2700969
1996-07-24,7.3744,7.4545,7.2942,7.3744,7.3744,5023928
1996-07-25,7.2942,7.3744,7.2141,7.2942,7.2942,1102844
1996-07-26,7.2141,7.2942,7.1339,7.2141,7.2141,1621829
1996-07-29,7.2141,7.2141,7.2141,7.2141,7.2141,117271
1996-07-30,7.2141,7.2141,7.2141,7.2141,7.2141,2916797
1996-07-31,7.2942,7.4545,7.2942,7.2942,7.2942,47407
1996-08-01,7.3744,7.5347,7.2942,7.3744,7.3744,447874
1996-08-02,7.4545,7.4545,7.3744,7.4545,7.4545,1472122
1996-08-05,7.2141,7.3744,7.2141,7.2141,7.2141,671188
1996-08-06,7.2141,7.2141,7.2141,7.2141,7.2141,22456
1996-08-07,7.3744,7.4545,7.2942,7.3744,7.3744,3459487
1996-08-08,7.4545,7.4545,7.3744,7.4545,7.4545,293177
1996-08-09,7.5347,7.5347,7.5347,7.5347,7.5347,1062922
1996-08-12,7.4545,7.4545,7.4545,7.4545,7.4545,288187
1996-08-13,7.4545,7.4545,7.4545,7.4545,7.4545,2172004
1996-08-14,7.3744,7.3744,7.3744,7.3744,7.3744,2074694
1996-08-15,7.2942,7.3744,7.2942,7.2942,7.2942,1885065
1996-08-16,7.2942,7.2942,7.2141,7.2942,7.2942,3086466
1996-08-19,7.1339,7.2141,7.1339,7.1339,7.1339,93567
1996-08-20,7.2141,7.2141,7.2141,7.2141,7.2141,2915550
1996-08-21,7.3744,7.3744,7.2141,7.3744,7.3744,1318672
1996-08-22,7.5347,7.5347,7.2942,7.5347,7.5347,570135
1996-08-23,7.5347,7.5347,7.4545,7.5347,7.5347,1769041
1996-08-26,7.4545,7.5347,7.4545,7.4545,7.4545,829628
1996-08-27,7.4545,7.5347,7.4545,7.4545,7.4545,1842648
1996-08-28,7.5347,7.5347,7.4545,7.5347,7.5347,1291226
1996-08-29,7.4545,7.4545,7.4545,7.4545,7.4545,788459
1996-08-30,7.5347,7.5347,7.4545,7.5347,7.5347,607562
1996-09-02,7.5347,7.5347,7.5347,7.5347,7.5347,108538
1996-09-03,7.3744,7.3744,7.3744,7.3744,7.3744,648732
1996-09-04,7.2942,7.2942,7.2942,7.2942,7.2942,109785
1996-09-05,7.2942,7.3744,7.2942,7.2942,7.2942,93567
1996-09-06,7.2942,7.2942,7.2942,7.2942,7.2942,57388
1996-09-09,7.2141,7.2141,7.2141,7.2141,7.2141,46160
1996-09-10,7.3744,7.3744,7.2942,7.3744,7.3744,1064169
1996-09-11,7.2141,7.2141,7.2141,7.2141,7.2141,4990
1996-09-12,7.2141,7.2141,7.2141,7.2141,7.2141,17466
1996-09-13,7.2141,7.2141,7.1339,7.2141,7.2141,39922
1996-09-16,7.2942,7.2942,7.2141,7.2942,7.2942,36179
1996-09-17,7.2141,7.4545,7.2141,7.2141,7.2141,832123
1996-09-18,7.0538,7.2141,6.9736,7.0538,7.0538,2594927
1996-09-19,7.1339,7.2141,7.0538,7.1339,7.1339,1933719
1996-09-20,7.1339,7.2141,7.0538,7.1339,7.1339,2229391
1996-09-23,7.0538,7.1339,7.0538,7.0538,7.0538,2184479
1996-09-24,6.9736,7.0538,6.8935,6.9736,6.9736,1162727
1996-09-25,6.8935,6.9736,6.8935,6.8935,6.8935,822143
1996-09-26,6.8935,6.8935,6.8133,6.8935,6.8935,1115319
1996-09-27,6.8935,6.8935,6.8133,6.8935,6.8935,2525063
1996-09-30,6.653,6.8133,6.5728,6.653,6.653,6477336
1996-10-01,6.8133,6.8133,6.5728,6.8133,6.8133,2848182
1996-10-02,6.653,6.7331,6.653,6.653,6.653,3786347
1996-10-03,6.653,6.653,6.653,6.653,6.653,52398
1996-10-04,6.653,6.653,6.653,6.653,6.653,900739
1996-10-07,6.5728,6.653,6.4927,6.5728,6.5728,344327
1996-10-08,6.3324,6.4927,6.3324,6.3324,6.3324,2542529
1996-10-09,6.3324,6.4125,6.2522,6.3324,6.3324,5687630
1996-10-10,6.0919,6.3324,6.0919,6.0919,6.0919,934423
1996-10-11,6.0919,6.0919,6.0117,6.0919,6.0919,4304085
1996-10-14,6.0117,6.172,6.0117,6.0117,6.0117,3549311
1996-10-15,6.0919,6.0919,6.0117,6.0919,6.0919,3692780
1996-10-16,5.8514,6.0117,5.8514,5.8514,5.8514,1457151
1996-10-17,5.8514,5.9316,5.7713,5.8514,5.8514,1191421
1996-10-18,6.0117,6.0919,5.8514,6.0117,6.0117,7336906
1996-10-21,6.0117,6.0117,6.0117,6.0117,6.0117,1554461
1996-10-22,6.0117,6.0919,6.0117,6.0117,6.0117,870798
1996-10-23,6.172,6.172,6.0919,6.172,6.172,2003583
1996-10-24,6.0117,6.172,6.0117,6.0117,6.0117,1026743
1996-10-25,5.9316,6.0117,5.8514,5.9316,5.9316,1342376
1996-10-28,5.6911,5.8514,5.6911,5.6911,5.6911,1399763
1996-10-29,5.7713,5.9316,5.6911,5.7713,5.7713,1086626
1996-10-30,5.7713,5.7713,5.7713,5.7713,5.7713,9980
1996-10-31,5.8514,6.0919,5.8514,5.8514,5.8514,870798
1996-11-04,6.0919,6.0919,5.9316,6.0919,6.0919,935671
1996-11-05,6.172,6.2522,6.0919,6.172,6.172,245770
1996-11-06,6.4125,6.4125,6.172,6.4125,6.4125,1144013
1996-11-07,6.653,6.7331,6.4125,6.653,6.653,1406001
1996-11-08,6.4125,6.653,6.4125,6.4125,6.4125,2728416
1996-11-11,6.4125,6.4125,6.4125,6.4125,6.4125,61130
1996-11-12,6.4125,6.4927,6.4125,6.4125,6.4125,1222610
1996-11-13,6.4125,6.4125,6.4125,6.4125,6.4125,247017
1996-11-14,6.4125,6.4125,6.4125,6.4125,6.4125,404210
1996-11-15,6.4125,6.4125,6.4125,6.4125,6.4125,953137
1996-11-18,6.4125,6.4125,6.4125,6.4125,6.4125,1488340
1996-11-19,6.4125,6.4125,6.4125,6.4125,6.4125,306900
1996-11-20,6.4125,6.4125,6.3324,6.4125,6.4125,2523816
1996-11-21,6.2522,6.4125,6.2522,6.2522,6.2522,366783
1996-11-22,6.172,6.3324,6.172,6.172,6.172,298167
1996-11-25,6.2522,6.2522,6.0919,6.2522,6.2522,1016762
1996-11-26,6.0919,6.2522,6.0919,6.0919,6.0919,610057
